"cod_item";"fator";"faceta";"polo";"descricao";"widget";"cat_1";"cat_2";"cat_3";"cat_4";"cat_5";"gabarito";"a";"b";"c";"d"
"enem2017403163";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403163.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,27542;0,97568;0,19626;1
"enem2017403164";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403164.jpg";"radio_image";"A";"B";"C";"D";"E";"B";3,21079;2,77172;0,21678;1
"enem2017403165";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403165.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,5736;3,62845;0,17737;1
"enem2017403166";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403166.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,81902;2,85105;0,15009;1
"enem2017403167";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403167.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,24077;1,33784;0,13824;1
"enem2017403168";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403168.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,30232;2,40148;0,07097;1
"enem2017403169";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403169.jpg";"radio_image";"A";"B";"C";"D";"E";"A";3,29084;1,89557;0,07463;1
"enem2017403170";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403170.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,76093;1,9432;0,25844;1
"enem2017403171";NA;"22";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403171.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,03002;2,41844;0,24519;1
"enem2017403172";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403172.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,38959;1,55638;0,17025;1
"enem2017403173";NA;"10";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403173.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,66062;1,89833;0,15134;1
"enem2017403174";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403174.jpg";"radio_image";"A";"B";"C";"D";"E";"B";0,33732;7,92092;0,19265;1
"enem2017403175";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403175.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,60982;3,04331;0,21799;1
"enem2017403176";NA;"18";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403176.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,09568;3,01649;0,04704;1
"enem2017403177";NA;"5";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403177.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,03148;1,76214;0,19951;1
"enem2017403178";NA;"24";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403178.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,45491;0,58108;0,32767;1
"enem2017403179";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403179.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,60552;2,68705;0,25409;1
"enem2017403180";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2017403180.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,61681;2,44593;0,11192;1
"enem2018459136";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459136.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,75065;2,4194;0,14805;1
"enem2018459137";NA;"18";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459137.jpg";"radio_image";"A";"B";"C";"D";"E";"C";0,83472;3,8538;0,16719;1
"enem2018459138";NA;"22";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459138.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,86031;2,95;0,17211;1
"enem2018459139";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459139.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,47034;3,31311;0,1424;1
"enem2018459140";NA;"13";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459140.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,41648;1,88079;0,16685;1
"enem2018459141";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459141.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,55414;2,6677;0,22815;1
"enem2018459142";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459142.jpg";"radio_image";"A";"B";"C";"D";"E";"E";4,68954;1,506;0,12012;1
"enem2018459143";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459143.jpg";"radio_image";"A";"B";"C";"D";"E";"B";3,33463;1,86899;0,21641;1
"enem2018459144";NA;"5";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459144.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,36078;1,1564;0,02623;1
"enem2018459145";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459145.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,18007;1,80201;0,15123;1
"enem2018459146";NA;"10";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459146.jpg";"radio_image";"A";"B";"C";"D";"E";"A";3,86138;1,36143;0,14915;1
"enem2018459147";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459147.jpg";"radio_image";"A";"B";"C";"D";"E";"D";3,05583;1,34943;0,10809;1
"enem2018459148";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459148.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,1454;2,05264;0,19268;1
"enem2018459149";NA;"14";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459149.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,32842;2,32157;0,20359;1
"enem2018459150";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459150.jpg";"radio_image";"A";"B";"C";"D";"E";"E";0,24681;3,47775;0,02647;1
"enem2018459151";NA;"23";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459151.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,77807;3,31893;0,28666;1
"enem2018459152";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459152.jpg";"radio_image";"A";"B";"C";"D";"E";"B";3,58407;2,94242;0,1875;1
"enem2018459153";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459153.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,0681;2,89341;0,16386;1
"enem2018459154";NA;"30";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459154.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,1816;3,44272;0,1365;1
"enem2018459155";NA;"7";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459155.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,66415;1,64983;0,09545;1
"enem2018459156";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459156.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,15655;3,72556;0,14695;1
"enem2018459157";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459157.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,44385;1,98197;0,08633;1
"enem2018459158";NA;"5";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459158.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,46307;2,90397;0,16934;1
"enem2018459159";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459159.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,91344;0,1217;0,34263;1
"enem2018459160";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459160.jpg";"radio_image";"A";"B";"C";"D";"E";"D";3,53913;1,54995;0,19735;1
"enem2018459161";NA;"22";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459161.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,4909;3,45729;0,09597;1
"enem2018459162";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459162.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,43503;1,6332;0,12168;1
"enem2018459164";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459164.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,15923;1,57022;0,17437;1
"enem2018459165";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459165.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,78838;2,97454;0,24777;1
"enem2018459166";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459166.jpg";"radio_image";"A";"B";"C";"D";"E";"C";3,0651;1,86549;0,14637;1
"enem2018459167";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459167.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,92985;1,87774;0,13712;1
"enem2018459168";NA;"24";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459168.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,94976;1,27294;0,19298;1
"enem2018459169";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459169.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,67338;3,02425;0,21851;1
"enem2018459170";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459170.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,42824;2,08891;0,13961;1
"enem2018459171";NA;"6";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459171.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,43833;1,50312;0,09519;1
"enem2018459172";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459172.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,25148;0,88381;0,13308;1
"enem2018459173";NA;"15";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459173.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,23644;3,86545;0,18943;1
"enem2018459174";NA;"17";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459174.jpg";"radio_image";"A";"B";"C";"D";"E";"C";0,89075;3,58175;0,2242;1
"enem2018459175";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459175.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,60715;3,02371;0,30706;1
"enem2018459176";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459176.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,88752;2,03259;0,09961;1
"enem2018459177";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459177.jpg";"radio_image";"A";"B";"C";"D";"E";"D";3,16831;1,44943;0,19086;1
"enem2018459178";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459178.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,929;3,008;0,185;1
"enem2018459179";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459179.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,10243;1,89084;0,11933;1
"enem2018459180";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2018459180.jpg";"radio_image";"A";"B";"C";"D";"E";"B";0,32259;4,77908;0,02107;1
"enem2019515136";NA;"6";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515136.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,84162;0,88644;0,35048;1
"enem2019515137";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515137.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,287;2,217;0,085;1
"enem2019515138";NA;"5";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515138.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,47366;1,61606;0,04665;1
"enem2019515139";NA;"15";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515139.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,05561;3,05197;0,11848;1
"enem2019515140";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515140.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,86876;0,4293;0,12552;1
"enem2019515141";NA;"17";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515141.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,94459;2,78766;0,16241;1
"enem2019515142";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515142.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,89605;1,98685;0,08712;1
"enem2019515143";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515143.jpg";"radio_image";"A";"B";"C";"D";"E";"B";3,06326;0,80679;0,08034;1
"enem2019515144";NA;"1";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515144.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,12267;0,37213;0,26876;1
"enem2019515146";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515146.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,72919;1,92868;0,23186;1
"enem2019515147";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515147.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,64938;1,94549;0,20724;1
"enem2019515148";NA;"12";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515148.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,64692;0,47926;0,18811;1
"enem2019515149";NA;"24";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515149.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,20999;2,11115;0,06509;1
"enem2019515150";NA;"23";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515150.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,77601;1,53793;0,14814;1
"enem2019515151";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515151.jpg";"radio_image";"A";"B";"C";"D";"E";"A";2,45024;3,01267;0,14322;1
"enem2019515152";NA;"16";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515152.jpg";"radio_image";"A";"B";"C";"D";"E";"B";2,28084;1,24447;0,12125;1
"enem2019515153";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515153.jpg";"radio_image";"A";"B";"C";"D";"E";"E";3,17618;2,35696;0,27294;1
"enem2019515154";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515154.jpg";"radio_image";"A";"B";"C";"D";"E";"C";1,7206;2,05336;0,18597;1
"enem2019515155";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515155.jpg";"radio_image";"A";"B";"C";"D";"E";"E";3,93635;3,78057;0,19828;1
"enem2019515156";NA;"3";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515156.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,45518;2,61221;0,15911;1
"enem2019515157";NA;"7";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515157.jpg";"radio_image";"A";"B";"C";"D";"E";"A";3,76775;2,42062;0,20831;1
"enem2019515158";NA;"11";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515158.jpg";"radio_image";"A";"B";"C";"D";"E";"C";3,1849;1,31578;0,14485;1
"enem2019515159";NA;"30";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515159.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,31939;1,41653;0,07186;1
"enem2019515160";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515160.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,17954;1,95289;0,13818;1
"enem2019515161";NA;"27";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515161.jpg";"radio_image";"A";"B";"C";"D";"E";"B";3,1073;1,87878;0,18717;1
"enem2019515162";NA;"10";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515162.jpg";"radio_image";"A";"B";"C";"D";"E";"D";3,8143;2,48432;0,09189;1
"enem2019515163";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515163.jpg";"radio_image";"A";"B";"C";"D";"E";"C";3,41848;1,95818;0,16938;1
"enem2019515164";NA;"13";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515164.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,30372;1,40103;0,13792;1
"enem2019515165";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515165.jpg";"radio_image";"A";"B";"C";"D";"E";"E";3,9588;1,47023;0,11919;1
"enem2019515166";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515166.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,52296;2,72201;0,36496;1
"enem2019515167";NA;"29";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515167.jpg";"radio_image";"A";"B";"C";"D";"E";"C";2,662;2,957;0,068;1
"enem2019515168";NA;"19";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515168.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,25899;1,51757;0,09598;1
"enem2019515169";NA;"9";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515169.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,62365;1,98136;0,18076;1
"enem2019515170";NA;"14";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515170.jpg";"radio_image";"A";"B";"C";"D";"E";"B";1,96646;2,01615;0,1547;1
"enem2019515171";NA;"2";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515171.jpg";"radio_image";"A";"B";"C";"D";"E";"E";1,25552;1,93449;0,06675;1
"enem2019515172";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515172.jpg";"radio_image";"A";"B";"C";"D";"E";"D";1,51;3,003;0,147;1
"enem2019515173";NA;"28";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515173.jpg";"radio_image";"A";"B";"C";"D";"E";"E";2,5937;1,91179;0,07742;1
"enem2019515174";NA;"26";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515174.jpg";"radio_image";"A";"B";"C";"D";"E";"C";5,31206;3,34343;0,16052;1
"enem2019515175";NA;"8";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515175.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,24304;2,30004;0,20665;1
"enem2019515176";NA;"18";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515176.jpg";"radio_image";"A";"B";"C";"D";"E";"D";0,1828;12,4166;0,11617;1
"enem2019515177";NA;"21";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515177.jpg";"radio_image";"A";"B";"C";"D";"E";"D";2,5833;1,63345;0,16356;1
"enem2019515178";NA;"25";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515178.jpg";"radio_image";"A";"B";"C";"D";"E";"B";4,12689;2,8894;0,12635;1
"enem2019515179";NA;"20";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515179.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,57287;1,15345;0,11072;1
"enem2019515180";NA;"4";1;"https://raw.githubusercontent.com/alexandrejaloto/CATEnem/master/data-raw/imagens/enem2019515180.jpg";"radio_image";"A";"B";"C";"D";"E";"A";1,78432;1,1667;0,0455;1
